video_id,true_label,pred_label,direction,max_score,top3_mean,top5_mean,positive_count,positive_ratio,max_consecutive,first_positive_window,last_positive_window,mean_keypoint_confidence,min_keypoint_confidence
02651_H_A_SY_C5,1,0,SY,0.5473679304122925,0.5059009790420532,0.4686427116394043,1,0.024390243902439025,1,4,4,0.38054784260145047,0.28919079899787903
02654_H_A_FY_C5,1,1,FY,0.9708903431892395,0.9708747267723083,0.9699456095695496,20,0.4878048780487805,19,0,22,0.41959684360318067,0.2821073830127716
02654_H_A_FY_C7,1,0,FY,0.5556294322013855,0.508178174495697,0.49593669176101685,1,0.024390243902439025,1,18,18,0.37042865847669,0.2415749877691269
02655_H_A_SY_C7,1,1,SY,0.826934814453125,0.8166322112083435,0.8044816255569458,13,0.3170731707317073,9,0,26,0.29991607186270924,0.2249125987291336
02657_H_A_SY_C5,1,1,SY,0.8947080969810486,0.8913187980651855,0.8874828219413757,21,0.5121951219512195,21,1,21,0.32008578428407997,0.1745661199092865
02659_H_A_SY_C8,1,1,SY,0.5475105047225952,0.5459147691726685,0.5450690388679504,7,0.17073170731707318,7,9,15,0.34988620586511565,0.24435365200042725
02660_H_A_FY_C7,1,1,FY,0.6498860716819763,0.6435961723327637,0.6386803388595581,18,0.43902439024390244,18,2,19,0.279900890298006,0.21602797508239746
02661_H_A_SY_C5,1,1,SY,0.8550313115119934,0.8504214286804199,0.8345630764961243,22,0.5365853658536586,22,0,21,0.34031480369044514,0.21004541218280792
02666_H_A_FY_C5,1,1,FY,0.929240882396698,0.9272767901420593,0.9159333109855652,19,0.4634146341463415,19,0,18,0.33387095535673744,0.2263801097869873
02668_H_A_BY_C8,1,1,BY,0.5886930227279663,0.5614519715309143,0.5507233738899231,7,0.17073170731707318,7,15,21,0.21121191433290157,0.16343623399734497
02669_H_A_N_C6,0,1,N,0.9705984592437744,0.9643146395683289,0.9581356048583984,16,0.3902439024390244,16,0,15,0.6142440947090707,0.5601616501808167
02670_H_A_FY_C6,1,1,FY,0.8022286891937256,0.7781381607055664,0.758127748966217,9,0.21951219512195122,7,0,29,0.42577315757914286,0.35913315415382385
02671_H_A_SY_C7,1,1,SY,0.704852283000946,0.6933378577232361,0.6896237134933472,8,0.1951219512195122,7,0,9,0.269260609658753,0.2370692789554596
02674_H_A_FY_C7,1,1,FY,0.9750587344169617,0.9748311638832092,0.974003791809082,26,0.6341463414634146,26,0,25,0.5088153328837418,0.4499720633029938
02679_H_A_BY_C5,1,1,BY,0.9807494282722473,0.9806909561157227,0.98051917552948,29,0.7073170731707317,29,2,30,0.41111459237773246,0.34348058700561523
02679_H_A_BY_C6,1,1,BY,0.9809725284576416,0.9808403849601746,0.980521559715271,28,0.6829268292682927,27,2,32,0.33655809774631407,0.2085571140050888
02684_H_A_BY_C5,1,1,BY,0.9799986481666565,0.9797608852386475,0.9794937372207642,23,0.5609756097560976,23,0,22,0.5141913592815399,0.4168745279312134
02687_H_A_FY_C5,1,1,FY,0.6957066059112549,0.6240107417106628,0.6008558869361877,6,0.14634146341463414,4,12,24,0.3294341800416388,0.22305284440517426
02687_H_A_FY_C8,1,1,FY,0.976155161857605,0.9761387705802917,0.9760211110115051,25,0.6097560975609756,25,11,35,0.36159421757953925,0.23222953081130981
02689_H_A_FY_C7,1,1,FY,0.9623134732246399,0.959975004196167,0.9562618136405945,22,0.5365853658536586,22,0,21,0.38851744954178974,0.31770798563957214
02690_H_A_BY_C5,1,1,BY,0.5853977203369141,0.5727481245994568,0.5652742385864258,7,0.17073170731707318,4,5,22,0.31313896615330766,0.27391475439071655
02691_H_A_FY_C5,1,1,FY,0.9764511585235596,0.9764003753662109,0.9759590029716492,16,0.3902439024390244,16,0,15,0.7015395964064249,0.5840557813644409
02692_H_A_BY_C6,1,1,BY,0.9734574556350708,0.9718337059020996,0.9710397720336914,13,0.3170731707317073,13,0,12,0.5490067855613988,0.45074793696403503
02693_H_A_FY_C7,1,1,FY,0.9803142547607422,0.9801207184791565,0.9798097610473633,27,0.6585365853658537,27,2,28,0.41323374393509654,0.34528544545173645
02694_H_A_BY_C6,1,1,BY,0.9766787886619568,0.9760512709617615,0.9750892519950867,15,0.36585365853658536,15,0,14,0.3550263178057787,0.2924538850784302
02695_H_A_FY_C5,1,1,FY,0.9698587656021118,0.9696981310844421,0.9692791104316711,23,0.5609756097560976,23,0,22,0.313121778209035,0.25936567783355713
02695_H_A_FY_C7,1,1,FY,0.9761056303977966,0.9753111004829407,0.9743291139602661,25,0.6097560975609756,25,0,24,0.41967139447607643,0.336418092250824
02699_H_A_BY_C6,1,1,BY,0.9756616353988647,0.9753296971321106,0.9750552177429199,24,0.5853658536585366,24,9,32,0.3632013950406051,0.21631014347076416
02701_H_A_BY_C6,1,1,BY,0.977255642414093,0.9763002395629883,0.9752050638198853,23,0.5609756097560976,23,0,22,0.42784376842219657,0.2860768139362335
02702_H_A_FY_C5,1,0,FY,0.6012083888053894,0.5490388870239258,0.527023434638977,2,0.04878048780487805,2,0,1,0.3160574196315393,0.27502673864364624
02704_H_A_FY_C6,1,1,FY,0.9074454307556152,0.9063454270362854,0.904310405254364,22,0.5365853658536586,22,6,27,0.28350301777444237,0.15375588834285736
02706_H_A_FY_C5,1,1,FY,0.7540707588195801,0.7224617004394531,0.7138603925704956,23,0.5609756097560976,23,6,28,0.4148997482730121,0.31504982709884644
02707_H_A_BY_C7,1,1,BY,0.9744296669960022,0.9743580222129822,0.9739670753479004,23,0.5609756097560976,23,0,22,0.4375325586737656,0.37615635991096497
02707_H_A_BY_C8,1,1,BY,0.9562686681747437,0.9526912569999695,0.9500671625137329,22,0.5365853658536586,22,0,21,0.23647008200244204,0.08505271375179291
02708_H_A_FY_C5,1,1,FY,0.8025267124176025,0.7906894683837891,0.7825549840927124,22,0.5365853658536586,22,0,21,0.45156202083680685,0.36023032665252686
02708_H_A_FY_C8,1,1,FY,0.8850141167640686,0.8837161660194397,0.8824666738510132,24,0.5853658536585366,24,2,25,0.3024468065761938,0.2148498296737671
02709_H_A_BY_C6,1,1,BY,0.9755266308784485,0.9752821326255798,0.9747891426086426,25,0.6097560975609756,25,0,24,0.3335164352888014,0.16836751997470856
02712_H_A_FY_C7,1,1,FY,0.974647045135498,0.9740987420082092,0.9729986190795898,24,0.5853658536585366,24,0,23,0.6201570426545492,0.5673233866691589
02715_H_A_FY_C5,1,1,FY,0.9777236580848694,0.977302610874176,0.9768238067626953,15,0.36585365853658536,15,0,14,0.5108825157328349,0.4231392741203308
02715_H_A_FY_C7,1,1,FY,0.9734511375427246,0.9733405113220215,0.972835898399353,15,0.36585365853658536,15,0,14,0.3136036439639766,0.2825842499732971
02717_H_A_FY_C7,1,1,FY,0.976152241230011,0.9759926795959473,0.9758893847465515,25,0.6097560975609756,25,5,29,0.4767708792919066,0.4521653950214386
02721_H_A_FY_C7,1,1,FY,0.9755349159240723,0.9746209979057312,0.9732980728149414,11,0.2682926829268293,11,0,10,0.4202922677121511,0.3788709342479706
02722_H_A_BY_C8,1,1,BY,0.9793698191642761,0.9792006015777588,0.9787651896476746,22,0.5365853658536586,22,0,21,0.43042944371700287,0.24511434137821198
02723_H_A_FY_C7,1,1,FY,0.9747791290283203,0.974393367767334,0.9741800427436829,23,0.5609756097560976,23,0,22,0.4274037182331085,0.3696333169937134
02725_H_A_FY_C5,1,1,FY,0.976448118686676,0.9762330651283264,0.9756660461425781,20,0.4878048780487805,20,21,40,0.3640688923073978,0.2201320230960846
02725_H_A_FY_C6,1,1,FY,0.9791127443313599,0.9786273837089539,0.9781066179275513,27,0.6585365853658537,27,14,40,0.39541674387164233,0.34507161378860474
02729_H_A_FY_C6,1,1,FY,0.9688611626625061,0.9682660698890686,0.9673165082931519,23,0.5609756097560976,23,6,28,0.30684901628552413,0.1919858455657959
02730_H_A_FY_C5,1,1,FY,0.9770032167434692,0.97663813829422,0.9763587117195129,18,0.43902439024390244,18,0,17,0.4801259069907956,0.39326637983322144
02730_H_A_FY_C6,1,1,FY,0.9771887063980103,0.9770727157592773,0.9767705798149109,18,0.43902439024390244,18,0,17,0.38786429530236777,0.2900300621986389
02731_H_A_FY_C5,1,1,FY,0.9564345479011536,0.9526664614677429,0.9498071670532227,19,0.4634146341463415,19,3,21,0.24818105741244992,0.18236280977725983
02732_H_A_FY_C8,1,1,FY,0.978070080280304,0.978018045425415,0.9779523611068726,24,0.5853658536585366,24,0,23,0.4324101638503191,0.3639991879463196
02734_H_A_FY_C7,1,1,FY,0.9750198721885681,0.97470623254776,0.9741891026496887,24,0.5853658536585366,24,0,23,0.5334575597832842,0.5007950663566589
02736_H_A_FY_C7,1,1,FY,0.9790894389152527,0.9786677360534668,0.9781361818313599,23,0.5609756097560976,23,0,22,0.39639829935097115,0.316252738237381
02737_H_A_FY_C5,1,1,FY,0.9236766695976257,0.9036250114440918,0.850893497467041,6,0.14634146341463414,6,0,5,0.35695520116061696,0.18165192008018494
02737_H_A_FY_C6,1,1,FY,0.9670771360397339,0.9459958076477051,0.929951548576355,10,0.24390243902439024,10,0,9,0.4271935638858051,0.36159858107566833
02738_H_A_FY_C8,1,1,FY,0.9787017107009888,0.9780738949775696,0.9775851964950562,22,0.5365853658536586,22,0,21,0.42468555889478543,0.3762681186199188
02745_H_A_FY_C5,1,1,FY,0.9797258973121643,0.9795510768890381,0.9793809056282043,25,0.6097560975609756,25,0,24,0.5848319326959005,0.4792267680168152
02746_H_A_FY_C7,1,1,FY,0.9628041982650757,0.9614250063896179,0.9597312808036804,22,0.5365853658536586,22,14,35,0.40028135950972393,0.26041901111602783
02747_H_A_FY_C8,1,1,FY,0.8387594819068909,0.8049589991569519,0.778386652469635,11,0.2682926829268293,11,0,10,0.5606728188875245,0.48438653349876404
02753_H_A_FY_C8,1,1,FY,0.9773610830307007,0.9768292307853699,0.9751818776130676,30,0.7317073170731707,25,1,37,0.43572004430177735,0.1665617674589157
02759_H_A_FY_C7,1,1,FY,0.9729440808296204,0.9705281257629395,0.9691704511642456,11,0.2682926829268293,11,0,10,0.4101997090549004,0.39464595913887024
02759_H_A_FY_C8,1,1,FY,0.9758568406105042,0.9738762378692627,0.9678059816360474,9,0.21951219512195122,9,0,8,0.27114389364312336,0.22709308564662933
02760_H_A_FY_C6,1,1,FY,0.9525431990623474,0.8921203017234802,0.7843592762947083,6,0.14634146341463414,6,0,5,0.4931911026559225,0.45749902725219727
02761_H_A_FY_C8,1,1,FY,0.9657066464424133,0.9536815285682678,0.9483326077461243,22,0.5365853658536586,22,0,21,0.3341570736431494,0.27310711145401
02765_H_A_FY_C7,1,1,FY,0.9405586123466492,0.9263806939125061,0.9081036448478699,22,0.5365853658536586,22,14,35,0.5589706250807134,0.41935425996780396
02765_H_A_FY_C8,1,1,FY,0.972282350063324,0.9712896943092346,0.9703661203384399,26,0.6341463414634146,26,13,38,0.47228675353817823,0.25909626483917236
02768_H_A_FY_C7,1,1,FY,0.9663199186325073,0.9640612602233887,0.9607678651809692,23,0.5609756097560976,23,17,39,0.4356536152886181,0.34877362847328186
02768_H_A_FY_C8,1,1,FY,0.9755927324295044,0.9748513102531433,0.9729132652282715,24,0.5853658536585366,24,17,40,0.38551454209699865,0.3481413424015045
02770_H_A_FY_C7,1,1,FY,0.9700397849082947,0.9681469798088074,0.9649487733840942,16,0.3902439024390244,16,0,15,0.29756220957128016,0.21546123921871185
02778_H_A_FY_C5,1,1,FY,0.9419756531715393,0.9381692409515381,0.9245656132698059,9,0.21951219512195122,9,0,8,0.2690814686257665,0.24223428964614868
02784_H_A_FY_C5,1,1,FY,0.9653943777084351,0.9621483683586121,0.9571510553359985,25,0.6097560975609756,25,11,35,0.41376699543580775,0.38984641432762146
02786_H_A_FY_C6,1,1,FY,0.7366263270378113,0.6431708335876465,0.5657311677932739,3,0.07317073170731707,3,0,2,0.3755399184982951,0.3682602047920227
02788_H_D_FY_C5,1,1,FY,0.9692984223365784,0.968359649181366,0.9604642987251282,9,0.21951219512195122,9,0,8,0.3989587055473793,0.38815194368362427
02788_H_D_FY_C6,1,1,FY,0.9374698996543884,0.9273567199707031,0.9161002039909363,9,0.21951219512195122,9,0,8,0.4238581170396107,0.38729339838027954
02790_H_D_FY_C5,1,1,FY,0.9742438793182373,0.9728912711143494,0.9720144271850586,17,0.4146341463414634,17,0,16,0.3482699815819903,0.28094160556793213
02790_H_D_FY_C6,1,1,FY,0.6174668073654175,0.597796618938446,0.5897351503372192,9,0.21951219512195122,6,0,16,0.2229109700860047,0.184246227145195
02790_H_D_FY_C8,1,1,FY,0.9768178462982178,0.9760961532592773,0.9754438400268555,17,0.4146341463414634,17,0,16,0.5433367134594336,0.4599834382534027
02792_H_D_FY_C6,1,1,FY,0.574216902256012,0.5494160056114197,0.5232008099555969,4,0.0975609756097561,4,0,3,0.27304586622773147,0.25895652174949646
02793_H_D_FY_C8,1,1,FY,0.9773641228675842,0.977220356464386,0.9769708514213562,20,0.4878048780487805,18,0,40,0.3351290454951728,0.22091196477413177
02794_H_D_FY_C5,1,1,FY,0.819273054599762,0.7948500514030457,0.7528724670410156,6,0.14634146341463414,6,0,5,0.45155351263720817,0.37166938185691833
02799_H_D_FY_C7,1,1,FY,0.9794470071792603,0.9793617129325867,0.9791514277458191,22,0.5365853658536586,22,0,21,0.5557325300646991,0.48774752020835876
02801_H_D_FY_C6,1,0,FY,0.4021252393722534,0.39812472462654114,0.39079010486602783,0,0.0,0,-1,-1,0.395920373317672,0.37128186225891113
02801_H_D_FY_C7,1,1,FY,0.9687328934669495,0.967703640460968,0.9666179418563843,11,0.2682926829268293,11,0,10,0.6011843448731957,0.5699793696403503
02802_H_D_FY_C6,1,1,FY,0.9691994190216064,0.96856689453125,0.967076301574707,10,0.24390243902439024,10,0,9,0.25489229145573405,0.15910373628139496
02802_H_D_FY_C7,1,1,FY,0.969072699546814,0.9675898551940918,0.9634035229682922,10,0.24390243902439024,10,0,9,0.5410765322243295,0.5126023888587952
02803_H_D_FY_C6,1,1,FY,0.9674381613731384,0.9668470025062561,0.9653099179267883,15,0.36585365853658536,15,26,40,0.3819518910675514,0.35649028420448303
02803_H_D_FY_C8,1,1,FY,0.9694874882698059,0.9693397879600525,0.9691669344902039,16,0.3902439024390244,16,25,40,0.3874128286431475,0.34851306676864624
02804_H_D_FY_C5,1,1,FY,0.8095852136611938,0.8090403079986572,0.8057962656021118,11,0.2682926829268293,11,0,10,0.28226481668832826,0.2414626181125641
02806_H_D_FY_C6,1,1,FY,0.9622277021408081,0.9123912453651428,0.8602728843688965,6,0.14634146341463414,5,0,19,0.3527235744929895,0.24830788373947144
02807_H_D_FY_C7,1,1,FY,0.9358165264129639,0.9356649518013,0.933920681476593,17,0.4146341463414634,17,0,16,0.27898998267766906,0.21849292516708374
02811_H_D_FY_C5,1,1,FY,0.9772457480430603,0.9766099452972412,0.9757006764411926,16,0.3902439024390244,16,0,15,0.3963129316888204,0.3754461407661438
02811_H_D_FY_C7,1,1,FY,0.975043773651123,0.9736470580101013,0.9726566076278687,18,0.43902439024390244,18,0,17,0.6675628510917105,0.6307756304740906
02813_H_D_FY_C6,1,1,FY,0.7226576209068298,0.6882157921791077,0.6582933664321899,6,0.14634146341463414,6,0,5,0.3464719863926492,0.26358428597450256
02817_H_D_FY_C5,1,1,FY,0.9769788384437561,0.9765533804893494,0.9760591387748718,22,0.5365853658536586,22,0,21,0.4512766875871798,0.38592812418937683
02819_H_D_FY_C5,1,1,FY,0.9609631896018982,0.95986407995224,0.9581285715103149,25,0.6097560975609756,25,0,24,0.4380758971702762,0.38830333948135376
02819_H_D_FY_C8,1,1,FY,0.9788269996643066,0.9784061908721924,0.9775026440620422,24,0.5853658536585366,24,0,23,0.5033638426443425,0.4695589244365692
02821_H_D_FY_C7,1,1,FY,0.9798705577850342,0.9796128273010254,0.9791280627250671,26,0.6341463414634146,26,5,30,0.5888970988552745,0.48760783672332764
02822_H_D_FY_C8,1,1,FY,0.978569507598877,0.978108823299408,0.9766766428947449,22,0.5365853658536586,22,0,21,0.5027742378595399,0.4660545289516449
02823_H_D_FY_C5,1,1,FY,0.976262092590332,0.975820004940033,0.9753948450088501,15,0.36585365853658536,15,0,14,0.2857011901896174,0.24314022064208984
02824_H_D_FY_C6,1,1,FY,0.9669609665870667,0.9664769172668457,0.9658805131912231,22,0.5365853658536586,22,7,28,0.43400069925843215,0.385323166847229
02824_H_D_FY_C7,1,1,FY,0.9777836203575134,0.9772962927818298,0.9762361645698547,25,0.6097560975609756,25,5,29,0.6426159870333787,0.5818602442741394
02825_H_D_FY_C5,1,1,FY,0.9688358306884766,0.9686777591705322,0.9679834246635437,24,0.5853658536585366,22,1,40,0.4465467966184383,0.39112013578414917
02826_H_D_FY_C7,1,1,FY,0.9496600031852722,0.9461659789085388,0.9405080676078796,20,0.4878048780487805,20,6,25,0.4047028204289878,0.3130151927471161
02827_H_D_FY_C8,1,1,FY,0.973772406578064,0.9734228253364563,0.9727950096130371,24,0.5853658536585366,24,11,34,0.5679749570241789,0.4350806474685669
02828_H_D_FY_C5,1,1,FY,0.5876688957214355,0.578670859336853,0.5653640031814575,5,0.12195121951219512,4,7,26,0.2900289795020731,0.2394547313451767
02828_H_D_FY_C6,1,1,FY,0.9014426469802856,0.8909046053886414,0.8850024342536926,18,0.43902439024390244,18,3,20,0.39038441966219645,0.3003113269805908
02830_H_D_FY_C6,1,1,FY,0.8472138047218323,0.842594563961029,0.8366448283195496,17,0.4146341463414634,17,5,21,0.3443619143672106,0.24278631806373596
02830_H_D_FY_C8,1,1,FY,0.6680693030357361,0.6489256024360657,0.6313571929931641,10,0.24390243902439024,4,5,21,0.34522750573914224,0.21531416475772858
02831_H_D_FY_C5,1,1,FY,0.9688689708709717,0.9661639332771301,0.9639348983764648,26,0.6341463414634146,26,5,30,0.3589219298304581,0.33314985036849976
02831_H_D_FY_C7,1,1,FY,0.974075436592102,0.973742663860321,0.9731491208076477,27,0.6585365853658537,27,4,30,0.5242684098278604,0.37116098403930664
02832_H_D_FY_C6,1,1,FY,0.9745128750801086,0.9743533730506897,0.974134087562561,19,0.4634146341463415,19,0,18,0.388201233090424,0.3508867621421814
02834_H_D_FY_C8,1,1,FY,0.9390524625778198,0.9366801381111145,0.9307049512863159,22,0.5365853658536586,22,2,23,0.3322331996225729,0.24202623963356018
02835_H_D_FY_C6,1,1,FY,0.9752761721611023,0.9739328026771545,0.9726921319961548,22,0.5365853658536586,22,0,21,0.45542866645789726,0.3509915769100189
02835_H_D_FY_C8,1,1,FY,0.9785207509994507,0.9783576130867004,0.9781176447868347,24,0.5853658536585366,24,0,23,0.41876227099721025,0.38812941312789917
02839_H_D_FY_C7,1,1,FY,0.9774032235145569,0.97735595703125,0.9772077798843384,27,0.6585365853658537,27,3,29,0.6184907257556915,0.4985126554965973
02840_H_D_FY_C7,1,1,FY,0.945693850517273,0.9441062808036804,0.9428462982177734,27,0.6585365853658537,22,6,34,0.49104963061286183,0.44443008303642273
02842_H_D_FY_C5,1,1,FY,0.972404420375824,0.9718191623687744,0.9713460803031921,21,0.5121951219512195,21,4,24,0.3487099132886747,0.29692503809928894
02843_H_D_FY_C5,1,1,FY,0.9778189659118652,0.9777578711509705,0.9776166081428528,24,0.5853658536585366,24,3,26,0.4762979847628896,0.4160739481449127
02844_H_D_FY_C6,1,1,FY,0.9289725422859192,0.9230347275733948,0.9151299595832825,18,0.43902439024390244,18,0,17,0.4642968294097156,0.4019737243652344
02845_H_D_FY_C8,1,1,FY,0.9772924184799194,0.9769694209098816,0.9765907526016235,26,0.6341463414634146,26,0,25,0.5440622960648885,0.4629225730895996
02849_H_D_FY_C7,1,1,FY,0.9763351082801819,0.9756187796592712,0.9749295115470886,21,0.5121951219512195,21,0,20,0.5250742951544319,0.4085499346256256
02851_H_D_FY_C6,1,1,FY,0.674070417881012,0.6431023478507996,0.616317868232727,9,0.21951219512195122,9,12,20,0.36553816242915826,0.28711456060409546
02853_H_D_FY_C6,1,1,FY,0.92292320728302,0.9165628552436829,0.9112604856491089,17,0.4146341463414634,17,0,16,0.30337956693114304,0.23566241562366486
02854_H_D_FY_C6,1,1,FY,0.6926289796829224,0.6832314133644104,0.6759818196296692,10,0.24390243902439024,10,0,9,0.4258935415163273,0.3991089165210724
02854_H_D_FY_C7,1,1,FY,0.8513972759246826,0.8452465534210205,0.8357785940170288,12,0.2926829268292683,12,0,11,0.5628858390377789,0.49210628867149353
02856_H_D_FY_C5,1,1,FY,0.9760192036628723,0.9757924675941467,0.9751669764518738,22,0.5365853658536586,22,0,21,0.3825625559178794,0.3107520341873169
02856_H_D_FY_C6,1,1,FY,0.891433835029602,0.8812942504882812,0.8715764284133911,19,0.4634146341463415,18,1,21,0.40772297833024,0.362005352973938
02857_H_D_FY_C6,1,0,FY,0.4466766119003296,0.4126642048358917,0.37995827198028564,0,0.0,0,-1,-1,0.2833800882827945,0.23671868443489075
02858_H_D_FY_C7,1,1,FY,0.9751572608947754,0.973297119140625,0.9688425064086914,22,0.5365853658536586,22,13,34,0.44536080156884544,0.336235374212265
02858_H_D_FY_C8,1,1,FY,0.9771935939788818,0.9762115478515625,0.9752317667007446,22,0.5365853658536586,22,12,33,0.43442090473523953,0.392744779586792
02859_H_D_FY_C6,1,1,FY,0.9688267707824707,0.9676238894462585,0.9661605954170227,17,0.4146341463414634,17,0,16,0.4439239640061448,0.41940930485725403
02860_H_D_FY_C7,1,1,FY,0.961876630783081,0.9608209729194641,0.9589212536811829,11,0.2682926829268293,11,0,10,0.45187499755766336,0.43315353989601135
02861_H_D_FY_C6,1,1,FY,0.6310510039329529,0.6195386052131653,0.6099110841751099,8,0.1951219512195122,8,6,13,0.38693280554399256,0.3296961784362793
02865_H_C_BY_C5,1,1,BY,0.9674533605575562,0.9654186367988586,0.9641702771186829,22,0.5365853658536586,22,0,21,0.39520738110309694,0.36593136191368103
02865_H_C_BY_C6,1,1,BY,0.9607670307159424,0.9584770202636719,0.9558629989624023,21,0.5121951219512195,21,0,20,0.4585749710478434,0.4380347430706024
02865_H_C_BY_C8,1,1,BY,0.7196492552757263,0.6886078715324402,0.6639681458473206,11,0.2682926829268293,9,5,19,0.3448258093217524,0.2800942361354828
02866_H_C_FY_C8,1,1,FY,0.8729832768440247,0.868887186050415,0.8651701211929321,19,0.4634146341463415,19,1,19,0.47832954511409853,0.37716495990753174
